# Format version 3
# nfields = 2
# NDim = 2
# PW grid = 32 48 
# k-space data = 0 , complex data = 0
# Columns: x y fielddata
      1.5625   6.13434661    0.05572328643  0.0006302720331 
      1.5625  6.314768569    0.09135558913  0.0004942377284 
      1.5625  6.495190528     0.2787361129  0.0004096568545 
      1.5625  6.675612488       0.85719566  0.0003741342436 
      1.5625  6.856034447     0.1506274817  0.0003838361245 
      1.5625  7.036456406     0.6344243495  0.0004338974864 
      1.5625  7.216878365     0.9236173676  0.0005184476326 
      1.5625  7.397300324       0.13534658  0.0006303918259 
      1.5625  7.577722283     0.5527600991  0.0007611627351 
      1.5625  7.758144242     0.4870547737   0.000900666481 
      1.5625  7.938566201     0.9948901731   0.001037593639 
      1.5625   8.11898816     0.4325160561   0.001160159474 
      1.5625   8.29941012     0.9000186836   0.001257206913 
      1.5625  8.479832079      0.583175724   0.001319485354 

     1.71875            0     0.8431291138   0.001037733863 
     1.71875 0.1804219591     0.1172991487   0.001021311316 
     1.71875 0.3608439182     0.1909823882  0.0009733289174 
     1.71875 0.5412658774     0.2908069564   0.000898642658 
     1.71875 0.7216878365     0.1122083749  0.0008045768263 
     1.71875 0.9021097956     0.1749883033  0.0007000411125 
     1.71875  1.082531755    0.06136193132  0.0005945942553 
     1.71875  1.262953714    0.02679890968  0.0004976555669 
     1.71875  1.443375673     0.8341994989  0.0004180021555 
     1.71875  1.623797632     0.3238056956  0.0003635892962 
     1.71875  1.804219591     0.1461458277  0.0003416219895 
     1.71875   1.98464155     0.9925638342  0.0003587167059 
     1.71875  2.165063509      0.788506453  0.0004209479949 
     1.71875  2.345485469     0.5163834524  0.0005335897121 
     1.71875  2.525907428     0.5025411863  0.0007004374581 
     1.71875  2.706329387     0.5711585309  0.0009227260384 
     1.71875  2.886751346     0.3296695126    0.00119780793 
     1.71875  3.067173305     0.5781933535   0.001517898487 
     1.71875  3.247595264     0.7955554687   0.001869277632 
     1.71875  3.428017223     0.1159939417    0.00223232784 
     1.71875  3.608439182       0.56302875    0.00258266492 
     1.71875  3.788861142     0.6120700306   0.002893393351 
     1.71875  3.969283101     0.3006544411   0.003138238885 
     1.71875   4.14970506     0.6400376873   0.003295051991 
     1.71875  4.330127019      0.673237633   0.003349017014 
     1.71875  4.510548978     0.3740363443   0.003295051991 
     1.71875  4.690970937     0.9222522343   0.003138238885 
     1.71875  4.871392896     0.2189729687   0.002893393351 
     1.71875  5.051814855       0.23549209    0.00258266492 
     1.71875  5.232236815     0.7908989258    0.00223232784 
     1.71875  5.412658774     0.1445741977   0.001869277632 
     1.71875  5.593080733     0.3100215113   0.001517898487 
     1.71875  5.773502692     0.4460720057    0.00119780793 
     1.71875  5.953924651     0.6057634567  0.0009227260384 
     1.71875   6.13434661     0.7636478949  0.0007004374581 
     1.71875  6.314768569     0.5979823142  0.0005335897121 
     1.71875  6.495190528     0.4309982352  0.0004209479949 
     1.71875  6.675612488     0.2472572844  0.0003587167059 
     1.71875  6.856034447     0.8137643512  0.0003416219895 
     1.71875  7.036456406     0.7624981346  0.0003635892962 
     1.71875  7.216878365     0.6100037929  0.0004180021555 
     1.71875  7.397300324     0.8800642688  0.0004976555669 
     1.71875  7.577722283     0.0122328689  0.0005945942553 
     1.71875  7.758144242     0.3131831801  0.0007000411125 
     1.71875  7.938566201     0.1596389903  0.0008045768263 
     1.71875   8.11898816     0.9921931932   0.000898642658 
     1.71875   8.29941012     0.2468134806  0.0009733289174 
     1.71875  8.479832079    0.09519918379   0.001021311316 

       1.875            0     0.6428074138  0.0007838077102 
       1.875 0.1804219591     0.7130432321  0.0007715230541 
       1.875 0.3608439182     0.5651966925  0.0007355243056 
       1.875 0.5412658774     0.2269755791   0.000679585069 
       1.875 0.7216878365     0.1920170927  0.0006094214252 
       1.875 0.9021097956     0.4305681107  0.0005320695756 
       1.875  1.082531755    0.04854328321  0.0004552381727 
       1.875  1.262953714     0.3101697651  0.0003867854996 
       1.875  1.443375673     0.1838352536  0.0003344179751 
       1.875  1.623797632     0.6197426239  0.0003056226341 
       1.875  1.804219591      0.149541092  0.0003077544341 
       1.875   1.98464155     0.6349371852  0.0003481242486 
       1.875  2.165063509     0.4994047846  0.0004338974864 
       1.875  2.345485469     0.4207467667  0.0005716319126 
       1.875  2.525907428     0.6149070921  0.0007663615623 
       1.875  2.706329387     0.7053554664   0.001020263217 
       1.875  2.886751346      0.349436684   0.001331098771 
       1.875  3.067173305    0.08715469237   0.001690772413 
       1.875  3.247595264     0.7907699165   0.002084429035 
       1.875  3.428017223     0.6125877957   0.002490506926 
       1.875  3.608439182      0.139428071   0.002882020979 
       1.875  3.788861142     0.4003744807   0.003229104158 
       1.875  3.969283101    0.02202243643   0.003502526371 
       1.875   4.14970506     0.3990880866   0.003677623187 
       1.875  4.330127019      0.408064669   0.003737891413 
       1.875  4.510548978     0.3240272993   0.003677623187 
       1.875  4.690970937      0.646490511   0.003502526371 
       1.875  4.871392896     0.9665824986   0.003229104158 
       1.875  5.051814855     0.1398835915   0.002882020979 
       1.875  5.232236815     0.7716594617   0.002490506926 
       1.875  5.412658774    0.01759487693   0.002084429035 
       1.875  5.593080733     0.9882217333   0.001690772413 
       1.875  5.773502692      0.469876755   0.001331098771 
       1.875  5.953924651     0.8105369851   0.001020263217 
       1.875   6.13434661     0.7710321696  0.0007663615623 
       1.875  6.314768569     0.7350750624  0.0005716319126 
       1.875  6.495190528     0.2532400835  0.0004338974864 
       1.875  6.675612488     0.9371406876  0.0003481242486 
       1.875  6.856034447     0.3463185578  0.0003077544341 
       1.875  7.036456406     0.7281007854  0.0003056226341 
       1.875  7.216878365     0.3972897878  0.0003344179751 
       1.875  7.397300324     0.5690194601  0.0003867854996 
       1.875  7.577722283     0.6662675032  0.0004552381727 
       1.875  7.758144242    0.09403874236  0.0005320695756 
       1.875  7.938566201     0.9781532249  0.0006094214252 
       1.875   8.11898816     0.3338574617   0.000679585069 
       1.875   8.29941012     0.1998304376  0.0007355243056 
       1.875  8.479832079     0.5516118412  0.0007715230541 

     2.03125            0     0.3012329884  0.0005777730971 
     2.03125 0.1804219591     0.7686640436  0.0005688476766 
     2.03125 0.3608439182      0.436530359  0.0005425760042 
     2.03125 0.5412658774     0.1435818721   0.000501855008 
     2.03125 0.7216878365     0.8165097703  0.0004510985998 
     2.03125 0.9021097956     0.2743331089  0.0003958273801 
     2.03125  1.082531755     0.4596823823  0.0003422560861 
     2.03125  1.262953714     0.4868252734  0.0002969874002 
     2.03125  1.443375673     0.6537966922  0.0002668749327 
     2.03125  1.623797632     0.7634532273  0.0002590476764 
     2.03125  1.804219591      0.498815767  0.0002810105833 
     2.03125   1.98464155     0.3131327414  0.0003406722109 
     2.03125  2.165063509     0.6366889449   0.000446121241 
     2.03125  2.345485469     0.7994180008  0.0006049953095 
     2.03125  2.525907428     0.1705629946  0.0008233653957 
     2.03125  2.706329387     0.5513312163   0.001104191014 
     2.03125  2.886751346     0.3943326341   0.001445562731 
     2.03125  3.067173305     0.4870086845   0.001839099448 
     2.03125  3.247595264     0.9330116275   0.002268958595 
     2.03125  3.428017223     0.5049796316    0.00271190111 
     2.03125  3.608439182     0.9340281647   0.003138704677 
     2.03125  3.788861142     0.4777345609   0.003516949763 
     2.03125  3.969283101   0.001639089561   0.003814868983 
     2.03125   4.14970506     0.2938837937   0.004005639858 
     2.03125  4.330127019     0.9669324186   0.004071311278 
     2.03125  4.510548978     0.2399318926   0.004005639858 
     2.03125  4.690970937     0.2112036067   0.003814868983 
     2.03125  4.871392896     0.3912792963   0.003516949763 
     2.03125  5.051814855     0.5056283152   0.003138704677 
     2.03125  5.232236815      0.338287378    0.00271190111 
     2.03125  5.412658774     0.6870961458   0.002268958595 
     2.03125  5.593080733     0.4733027363   0.001839099448 
     2.03125  5.773502692     0.6677244697   0.001445562731 
     2.03125  5.953924651     0.4394026064   0.001104191014 
     2.03125   6.13434661     0.9136442594  0.0008233653957 
     2.03125  6.314768569   0.003582526589  0.0006049953095 
     2.03125  6.495190528     0.8058873144   0.000446121241 
     2.03125  6.675612488      0.387084322  0.0003406722109 
     2.03125  6.856034447     0.3806130153  0.0002810105833 
     2.03125  7.036456406     0.7107322705  0.0002590476764 
     2.03125  7.216878365    0.08297746447  0.0002668749327 
     2.03125  7.397300324     0.1681620417  0.0002969874002 
     2.03125  7.577722283     0.2199907597  0.0003422560861 
     2.03125  7.758144242     0.3188963216  0.0003958273801 
     2.03125  7.938566201     0.8375135853  0.0004510985998 
     2.03125   8.11898816     0.9511468929   0.000501855008 
     2.03125   8.29941012     0.9504117217  0.0005425760042 
     2.03125  8.479832079      0.718861304  0.0005688476766 

      2.1875            0    0.07191528228  0.0004156638872 
      2.1875 0.1804219591     0.1482914675  0.0004093809276 
      2.1875 0.3608439182     0.2439497707  0.0003907613449 
      2.1875 0.5412658774     0.4969425844  0.0003620117574 
      2.1875 0.7216878365     0.3892904141  0.0003265205908 
      2.1875 0.9021097956     0.4588823159  0.0002886144089 
      2.1875  1.082531755     0.5597280931  0.0002533300519 
      2.1875  1.262953714     0.6092098995  0.0002262785207 
      2.1875  1.443375673     0.3261619491  0.0002136369763 
      2.1875  1.623797632     0.7092461127   0.000222245214 
      2.1875  1.804219591    0.04743895121  0.0002597165132 
      2.1875   1.98464155     0.9804523641  0.0003344179751 
      2.1875  2.165063509     0.5641846985  0.0004551516642 
      2.1875  2.345485469     0.8386170187  0.0006303918259 
      2.1875  2.525907428        0.8446628  0.0008670143362 
      2.1875  2.706329387    0.01512280369   0.001168588268 
      2.1875  2.886751346     0.4112973253   0.001533463992 
      2.1875  3.067173305     0.6976599577   0.001953047175 
      2.1875  3.247595264     0.9474277555   0.002410741053 
      2.1875  3.428017223     0.3197000327   0.002882020979 
      2.1875  3.608439182    0.08206778942   0.003335947782 
      2.1875  3.788861142     0.5153794977   0.003738141994 
      2.1875  3.969283101     0.9524055041   0.004054887406 
      2.1875   4.14970506     0.9325482934   0.004257703764 
      2.1875  4.330127019     0.3522094779    0.00432752764 
      2.1875  4.510548978     0.4630069512   0.004257703764 
      2.1875  4.690970937     0.7376649916   0.004054887406 
      2.1875  4.871392896     0.1962550667   0.003738141994 
      2.1875  5.051814855     0.7519347576   0.003335947782 
      2.1875  5.232236815     0.4510333827   0.002882020979 
      2.1875  5.412658774      0.331493081   0.002410741053 
      2.1875  5.593080733     0.8661127403   0.001953047175 
      2.1875  5.773502692     0.1896327082   0.001533463992 
      2.1875  5.953924651     0.8339282273   0.001168588268 
      2.1875   6.13434661     0.8649411563  0.0008670143362 
      2.1875  6.314768569     0.9367765954  0.0006303918259 
      2.1875  6.495190528       0.46525172  0.0004551516642 
      2.1875  6.675612488     0.9627630855  0.0003344179751 
      2.1875  6.856034447     0.2397397962  0.0002597165132 
      2.1875  7.036456406     0.3284337237   0.000222245214 
      2.1875  7.216878365       0.85565925  0.0002136369763 
      2.1875  7.397300324    0.05497484821  0.0002262785207 
      2.1875  7.577722283     0.1449978833  0.0002533300519 
      2.1875  7.758144242     0.4513312263  0.0002886144089 
      2.1875  7.938566201     0.8208471706  0.0003265205908 
      2.1875   8.11898816    0.05572177704  0.0003620117574 
      2.1875   8.29941012     0.3526711576  0.0003907613449 
      2.1875  8.479832079      0.435313612  0.0004093809276 

     2.34375            0     0.3956155197  0.0002918660565 
     2.34375 0.1804219591     0.7538261984  0.0002875976775 
     2.34375 0.3608439182     0.1138334349  0.0002748148801 
     2.34375 0.5412658774     0.6795679795  0.0002551941128 
     2.34375 0.7216878365    0.02802027558  0.0002313354525 
     2.34375 0.9021097956     0.0181115401  0.0002066449194 
     2.34375  1.082531755     0.7240148048  0.0001852459693 
     2.34375  1.262953714     0.6955847227  0.0001719711976 
     2.34375  1.443375673     0.6056171458  0.0001724506454 
     2.34375  1.623797632     0.2250117805  0.0001932613414 
     2.34375  1.804219591     0.4384289885  0.0002420450538 
     2.34375   1.98464155     0.7555402266  0.0003274534685 
     2.34375  2.165063509     0.7859048863  0.0004587603667 
     2.34375  2.345485469    0.06109899752  0.0006450058957 
     2.34375  2.525907428     0.5258579667  0.0008936191614 
     2.34375  2.706329387    0.07576715001   0.001208599463 
     2.34375  2.886751346     0.6613644809   0.001588502338 
     2.34375  3.067173305     0.7472766883   0.002024633438 
     2.34375  3.247595264     0.9653062381   0.002499947414 
     2.34375  3.428017223     0.9150615218   0.002989129077 
     2.34375  3.608439182     0.2092398444   0.003460171062 
     2.34375  3.788861142     0.7000654758      0.003877468 
     2.34375  3.969283101     0.2065755187   0.004206081514 
     2.34375   4.14970506      0.884211043   0.004416490327 
     2.34375  4.330127019     0.3508057211   0.004488932203 
     2.34375  4.510548978     0.4081066165   0.004416490327 
     2.34375  4.690970937     0.6068575336   0.004206081514 
     2.34375  4.871392896     0.9979965158      0.003877468 
     2.34375  5.051814855     0.2414945171   0.003460171062 
     2.34375  5.232236815     0.5074696168   0.002989129077 
     2.34375  5.412658774     0.5116799214   0.002499947414 
     2.34375  5.593080733     0.1401424877   0.002024633438 
     2.34375  5.773502692     0.7057765108   0.001588502338 
     2.34375  5.953924651     0.9188461966   0.001208599463 
     2.34375   6.13434661     0.0315429678  0.0008936191614 
     2.34375  6.314768569    0.05416281656  0.0006450058957 
     2.34375  6.495190528     0.6747075642  0.0004587603667 
     2.34375  6.675612488     0.2597435701  0.0003274534685 
     2.34375  6.856034447     0.1159260001  0.0002420450538 
     2.34375  7.036456406     0.6887895049  0.0001932613414 
     2.34375  7.216878365    0.09120627719  0.0001724506454 
     2.34375  7.397300324     0.3749352587  0.0001719711976 
     2.34375  7.577722283      0.482950563  0.0001852459693 
     2.34375  7.758144242     0.5783210013  0.0002066449194 
     2.34375  7.938566201    0.09910855244  0.0002313354525 
     2.34375   8.11898816     0.9647070476  0.0002551941128 
     2.34375   8.29941012     0.8163134325  0.0002748148801 
     2.34375  8.479832079     0.8273298859  0.0002875976775 

         2.5            0     0.3812596941  0.0002000365805 
         2.5 0.1804219591     0.4656899084  0.0001972561726 
         2.5 0.3608439182     0.5687939947  0.0001887899504 
         2.5 0.5412658774     0.4832426705  0.0001759154406 
         2.5 0.7216878365   0.005482529563  0.0001606381101 
         2.5 0.9021097956      0.767237863  0.0001456647538 
         2.5  1.082531755     0.9785316296  0.0001344151708 
         2.5  1.262953714     0.7984217017  0.0001311047933 
         2.5  1.443375673      0.517598867  0.0001409002472 
         2.5  1.623797632     0.1293423015  0.0001701046131 
         2.5  1.804219591      0.606110078  0.0002262785207 
         2.5   1.98464155     0.6539658191  0.0003181610734 
         2.5  2.165063509     0.9843362239  0.0004552381727 
         2.5  2.345485469     0.1363429956  0.0006468321043 
         2.5  2.525907428    0.08495618212   0.000900666481 
         2.5  2.706329387     0.7163087399   0.001220993218 
         2.5  2.886751346     0.3359979826   0.001606532785 
         2.5  3.067173305     0.5856643183   0.002048635117 
         2.5  3.247595264     0.8187879106   0.002530162282 
         2.5  3.428017223     0.2633311558   0.003025573262 
         2.5  3.608439182     0.1162672541   0.003502526371 
         2.5  3.788861142     0.8965446655   0.003925017607 
         2.5  3.969283101     0.2484791715   0.004257703764 
         2.5   4.14970506    0.01955999144   0.004470715569 
         2.5  4.330127019     0.7842418037   0.004544056462 
         2.5  4.510548978     0.9533217809   0.004470715569 
         2.5  4.690970937     0.9018273825   0.004257703764 
         2.5  4.871392896     0.2929260107   0.003925017607 
         2.5  5.051814855     0.7083609297   0.003502526371 
         2.5  5.232236815     0.6813310478   0.003025573262 
         2.5  5.412658774    0.03944725641   0.002530162282 
         2.5  5.593080733    0.02685648358   0.002048635117 
         2.5  5.773502692     0.4889144384   0.001606532785 
         2.5  5.953924651     0.2400034358   0.001220993218 
         2.5   6.13434661     0.7570587483   0.000900666481 
         2.5  6.314768569     0.3834496409  0.0006468321043 
         2.5  6.495190528      0.787860999  0.0004552381727 
         2.5  6.675612488     0.6720262048  0.0003181610734 
         2.5  6.856034447    0.06143989277  0.0002262785207 
         2.5  7.036456406     0.8167419044  0.0001701046131 
         2.5  7.216878365     0.2747348822  0.0001409002472 
         2.5  7.397300324     0.8664331486  0.0001311047933 
         2.5  7.577722283     0.3543146893  0.0001344151708 
         2.5  7.758144242     0.4471876513  0.0001456647538 
         2.5  7.938566201    0.07951497463  0.0001606381101 
         2.5   8.11898816    0.05372424608  0.0001759154406 
         2.5   8.29941012     0.6194323158  0.0001887899504 
         2.5  8.479832079     0.8775166296  0.0001972561726 

     2.65625            0     0.2066692233  0.0002918660565 
     2.65625 0.1804219591     0.4927797407  0.0002875976775 
     2.65625 0.3608439182      0.168014132  0.0002748148801 
     2.65625 0.5412658774    0.04294117817  0.0002551941128 
     2.65625 0.7216878365     0.6024115004  0.0002313354525 
     2.65625 0.9021097956     0.9221415877  0.0002066449194 
     2.65625  1.082531755   0.001898309866  0.0001852459693 
     2.65625  1.262953714     0.3410604226  0.0001719711976 
     2.65625  1.443375673     0.8638687614  0.0001724506454 
     2.65625  1.623797632     0.1166341745  0.0001932613414 
     2.65625  1.804219591     0.0584041375  0.0002420450538 
     2.65625   1.98464155     0.9844976079  0.0003274534685 
     2.65625  2.165063509     0.6892173048  0.0004587603667 
     2.65625  2.345485469     0.4375518054  0.0006450058957 
     2.65625  2.525907428     0.7660522224  0.0008936191614 
     2.65625  2.706329387     0.1909227473   0.001208599463 
     2.65625  2.886751346     0.4077551946   0.001588502338 
     2.65625  3.067173305     0.3925216422   0.002024633438 
     2.65625  3.247595264     0.6587858925   0.002499947414 
     2.65625  3.428017223     0.8483497691   0.002989129077 
     2.65625  3.608439182     0.1061363457   0.003460171062 
     2.65625  3.788861142     0.3484097335      0.003877468 
     2.65625  3.969283101     0.5589719088   0.004206081514 
     2.65625   4.14970506     0.8037532255   0.004416490327 
     2.65625  4.330127019     0.4092806505   0.004488932203 
     2.65625  4.510548978     0.5107346271   0.004416490327 
     2.65625  4.690970937     0.4437036651   0.004206081514 
     2.65625  4.871392896     0.1845183442      0.003877468 
     2.65625  5.051814855      0.716075527   0.003460171062 
     2.65625  5.232236815     0.8308760513   0.002989129077 
     2.65625  5.412658774     0.5869913577   0.002499947414 
     2.65625  5.593080733     0.5881841207   0.002024633438 
     2.65625  5.773502692     0.9372924371   0.001588502338 
     2.65625  5.953924651     0.4058655208   0.001208599463 
     2.65625   6.13434661     0.3312068393  0.0008936191614 
     2.65625  6.314768569     0.6584675286  0.0006450058957 
     2.65625  6.495190528     0.3905900782  0.0004587603667 
     2.65625  6.675612488    0.09868765045  0.0003274534685 
     2.65625  6.856034447     0.5709381756  0.0002420450538 
     2.65625  7.036456406     0.3249626294  0.0001932613414 
     2.65625  7.216878365      0.749469135  0.0001724506454 
     2.65625  7.397300324    0.02091675486  0.0001719711976 
     2.65625  7.577722283     0.3144271705  0.0001852459693 
     2.65625  7.758144242      0.105737969  0.0002066449194 
     2.65625  7.938566201     0.9438453166  0.0002313354525 
     2.65625   8.11898816     0.2664247466  0.0002551941128 
     2.65625   8.29941012     0.5089405218  0.0002748148801 
     2.65625  8.479832079     0.8262948441  0.0002875976775 

      2.8125            0     0.3443552751  0.0004156638872 
      2.8125 0.1804219591      0.416830415  0.0004093809276 
      2.8125 0.3608439182     0.1927459619  0.0003907613449 
      2.8125 0.5412658774     0.4175658795  0.0003620117574 
      2.8125 0.7216878365     0.3002781286  0.0003265205908 
      2.8125 0.9021097956     0.1812913591  0.0002886144089 
      2.8125  1.082531755     0.8340507258  0.0002533300519 
      2.8125  1.262953714     0.3893905474  0.0002262785207 
      2.8125  1.443375673      0.169064812  0.0002136369763 
      2.8125  1.623797632     0.9110097952   0.000222245214 
      2.8125  1.804219591     0.8721393846  0.0002597165132 
      2.8125   1.98464155     0.6073468029  0.0003344179751 
      2.8125  2.165063509     0.2946518971  0.0004551516642 
      2.8125  2.345485469     0.5665943191  0.0006303918259 
      2.8125  2.525907428     0.9735914432  0.0008670143362 
      2.8125  2.706329387       0.83788206   0.001168588268 
      2.8125  2.886751346     0.5485228591   0.001533463992 
      2.8125  3.067173305     0.1687367288   0.001953047175 
      2.8125  3.247595264     0.9350605909   0.002410741053 
      2.8125  3.428017223      0.451278047   0.002882020979 
      2.8125  3.608439182     0.8472880992   0.003335947782 
      2.8125  3.788861142     0.4372168067   0.003738141994 
      2.8125  3.969283101     0.9299175895   0.004054887406 
      2.8125   4.14970506       0.18118387   0.004257703764 
      2.8125  4.330127019     0.8274729558    0.00432752764 
      2.8125  4.510548978      0.173174444   0.004257703764 
      2.8125  4.690970937     0.8813203919   0.004054887406 
      2.8125  4.871392896     0.1941455868   0.003738141994 
      2.8125  5.051814855      0.773304119   0.003335947782 
      2.8125  5.232236815     0.3863088713   0.002882020979 
      2.8125  5.412658774     0.9081199998   0.002410741053 
      2.8125  5.593080733     0.6482730819   0.001953047175 
      2.8125  5.773502692     0.9200467382   0.001533463992 
      2.8125  5.953924651     0.5118874821   0.001168588268 
      2.8125   6.13434661     0.2255770594  0.0008670143362 
      2.8125  6.314768569     0.7663922414  0.0006303918259 
      2.8125  6.495190528     0.4332500101  0.0004551516642 
      2.8125  6.675612488     0.3474147452  0.0003344179751 
      2.8125  6.856034447     0.5315935445  0.0002597165132 
      2.8125  7.036456406     0.5777218784   0.000222245214 
      2.8125  7.216878365     0.2174997153  0.0002136369763 
      2.8125  7.397300324     0.5878802703  0.0002262785207 
      2.8125  7.577722283    0.08249600589  0.0002533300519 
      2.8125  7.758144242     0.9792743106  0.0002886144089 
      2.8125  7.938566201     0.4752372904  0.0003265205908 
      2.8125   8.11898816     0.3100520787  0.0003620117574 
      2.8125   8.29941012     0.3188968414  0.0003907613449 
      2.8125  8.479832079     0.1399728408  0.0004093809276 

     2.96875            0     0.3157655853  0.0005777730971 
     2.96875 0.1804219591     0.1680717948  0.0005688476766 
     2.96875 0.3608439182   0.009947856193  0.0005425760042 
     2.96875 0.5412658774     0.1296059255   0.000501855008 
     2.96875 0.7216878365     0.4284173536  0.0004510985998 
     2.96875 0.9021097956     0.1065298508  0.0003958273801 
     2.96875  1.082531755      0.378264891  0.0003422560861 
     2.96875  1.262953714      0.885588966  0.0002969874002 
     2.96875  1.443375673     0.2943416068  0.0002668749327 
     2.96875  1.623797632     0.4721901908  0.0002590476764 
     2.96875  1.804219591     0.7661170619  0.0002810105833 
     2.96875   1.98464155     0.8326499466  0.0003406722109 
     2.96875  2.165063509     0.9106858526   0.000446121241 
     2.96875  2.345485469     0.6650490186  0.0006049953095 
     2.96875  2.525907428     0.8910505663  0.0008233653957 
     2.96875  2.706329387     0.7104120126   0.001104191014 
     2.96875  2.886751346     0.2227947374   0.001445562731 
     2.96875  3.067173305     0.2758877093   0.001839099448 
     2.96875  3.247595264     0.1615969007   0.002268958595 
     2.96875  3.428017223     0.6483879263    0.00271190111 
     2.96875  3.608439182      0.674373012   0.003138704677 
     2.96875  3.788861142      0.162094264   0.003516949763 
     2.96875  3.969283101    0.09565507849   0.003814868983 
     2.96875   4.14970506     0.7990464089   0.004005639858 
     2.96875  4.330127019     0.6816862871   0.004071311278 
     2.96875  4.510548978     0.7162828901   0.004005639858 
     2.96875  4.690970937     0.8295044476   0.003814868983 
     2.96875  4.871392896     0.6007504878   0.003516949763 
     2.96875  5.051814855     0.2640079997   0.003138704677 
     2.96875  5.232236815     0.1386190038    0.00271190111 
     2.96875  5.412658774    0.01511859105   0.002268958595 
     2.96875  5.593080733     0.9488649671   0.001839099448 
     2.96875  5.773502692     0.9085429678   0.001445562731 
     2.96875  5.953924651      0.550786005   0.001104191014 
     2.96875   6.13434661     0.1744780623  0.0008233653957 
     2.96875  6.314768569     0.4747811391  0.0006049953095 
     2.96875  6.495190528    0.06841409522   0.000446121241 
     2.96875  6.675612488     0.5041993348  0.0003406722109 
     2.96875  6.856034447     0.2529941417  0.0002810105833 
     2.96875  7.036456406     0.8638102275  0.0002590476764 
     2.96875  7.216878365     0.4402428088  0.0002668749327 
     2.96875  7.397300324     0.8664118021  0.0002969874002 
     2.96875  7.577722283     0.9048280514  0.0003422560861 
     2.96875  7.758144242     0.2972419086  0.0003958273801 
     2.96875  7.938566201     0.6373387166  0.0004510985998 
     2.96875   8.11898816     0.5348500895   0.000501855008 
     2.96875   8.29941012     0.3246394995  0.0005425760042 
     2.96875  8.479832079     0.4121937603  0.0005688476766 

       3.125            0       0.29485974  0.0007838077102 
       3.125 0.1804219591     0.5189182724  0.0007715230541 
       3.125 0.3608439182     0.2795392257  0.0007355243056 
       3.125 0.5412658774     0.1673607211   0.000679585069 
       3.125 0.7216878365     0.2643641138  0.0006094214252 
       3.125 0.9021097956     0.1269968536  0.0005320695756 
       3.125  1.082531755     0.4985355681  0.0004552381727 
       3.125  1.262953714    0.08399497236  0.0003867854996 
       3.125  1.443375673     0.6840590834  0.0003344179751 
       3.125  1.623797632     0.6773492397  0.0003056226341 
       3.125  1.804219591     0.8742614882  0.0003077544341 
       3.125   1.98464155     0.6526907206  0.0003481242486 
       3.125  2.165063509     0.7406176868  0.0004338974864 
       3.125  2.345485469     0.5561910824  0.0005716319126 
       3.125  2.525907428     0.4780445569  0.0007663615623 
       3.125  2.706329387     0.1411211622   0.001020263217 
       3.125  2.886751346       0.26912876   0.001331098771 
       3.125  3.067173305     0.3570779715   0.001690772413 
       3.125  3.247595264     0.2884369265   0.002084429035 
       3.125  3.428017223     0.4827807373   0.002490506926 
       3.125  3.608439182     0.2363048501   0.002882020979 
       3.125  3.788861142     0.9702954193   0.003229104158 
       3.125  3.969283101     0.6266956066   0.003502526371 
       3.125   4.14970506     0.8073546708   0.003677623187 
       3.125  4.330127019     0.1751520454   0.003737891413 
       3.125  4.510548978     0.5899971242   0.003677623187 
       3.125  4.690970937     0.4699330423   0.003502526371 
       3.125  4.871392896     0.4190510241   0.003229104158 
       3.125  5.051814855     0.2274215968   0.002882020979 
       3.125  5.232236815     0.7769743811   0.002490506926 
       3.125  5.412658774     0.6382312762   0.002084429035 
       3.125  5.593080733     0.3030788183   0.001690772413 
       3.125  5.773502692     0.7145797777   0.001331098771 
       3.125  5.953924651     0.3533147278   0.001020263217 
       3.125   6.13434661     0.8780628375  0.0007663615623 
       3.125  6.314768569     0.2077076338  0.0005716319126 
       3.125  6.495190528     0.6642743201  0.0004338974864 
       3.125  6.675612488     0.4630377752  0.0003481242486 
       3.125  6.856034447     0.1398931392  0.0003077544341 
       3.125  7.036456406     0.6887783086  0.0003056226341 
       3.125  7.216878365     0.5648001973  0.0003344179751 
       3.125  7.397300324     0.3184427639  0.0003867854996 
       3.125  7.577722283     0.6680482373  0.0004552381727 
       3.125  7.758144242     0.6249062493  0.0005320695756 
       3.125  7.938566201     0.5115962685  0.0006094214252 
       3.125   8.11898816     0.9577542186   0.000679585069 
       3.125   8.29941012     0.2714593295  0.0007355243056 
       3.125  8.479832079     0.3309992941  0.0007715230541 

     3.28125            0     0.3915408168   0.001037733863 
     3.28125 0.1804219591     0.8957794807   0.001021311316 
     3.28125 0.3608439182    0.03516933268  0.0009733289174 
     3.28125 0.5412658774     0.7845560195   0.000898642658 
     3.28125 0.7216878365     0.1791061098  0.0008045768263 
     3.28125 0.9021097956     0.2471377671  0.0007000411125 
     3.28125  1.082531755     0.8615675269  0.0005945942553 
     3.28125  1.262953714     0.6069460893  0.0004976555669 
     3.28125  1.443375673     0.2929915555  0.0004180021555 
     3.28125  1.623797632     0.3934855977  0.0003635892962 
     3.28125  1.804219591      0.683721366  0.0003416219895 
     3.28125   1.98464155     0.3650771271  0.0003587167059 
     3.28125  2.165063509     0.6893143587  0.0004209479949 
     3.28125  2.345485469     0.3331513977  0.0005335897121 
     3.28125  2.525907428     0.9957172815  0.0007004374581 
     3.28125  2.706329387     0.7196797658  0.0009227260384 
     3.28125  2.886751346     0.7183892548    0.00119780793 
